,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
AF09_AC.bmp,0.5634391,0.200512,0.5259915,0.35581684,0.22723386,0.0,0.26644886,0.30277473,1.0,0.092414714,0.25161132,0.64737976,0.66349536,0.0,0.5442315,0.6949019,0.008840705,0.10953236,0.0449204,0.02767236
AF09_AO.bmp,0.6688803,0.22289474,0.550734,0.36893904,0.6086796,1.0,0.5563603,0.4067577,0.0,0.5348484,0.52686256,0.7689298,0.22525033,1.0,0.46572816,0.01524185,0.9995252,0.6381293,0.078452066,0.07006657
AF09_CC.bmp,0.74350494,0.35193834,0.2199469,0.3280547,0.12772733,0.0,0.073156156,0.001067524,1.0,0.065912545,0.32226717,0.18834457,0.53400487,0.0,0.4051035,0.38686562,0.24321286,0.10298806,0.02714189,0.042441215
AF09_CO.bmp,0.49459255,0.37384441,0.2049023,0.33263868,0.13367356,0.0,0.087041944,0.0036846867,1.0,0.09399844,0.32276654,0.5099282,0.3286574,1.0,0.36562973,0.05546216,0.96794194,0.62574273,0.09300603,0.034664508
AF09_DC.bmp,0.53095037,0.23947237,0.6255146,0.3714521,0.15609871,0.0,0.13204062,0.024323981,0.0,0.05853993,0.104363166,0.4386527,0.45492354,0.0,0.4630797,0.3433218,0.82297295,0.22188736,0.10034899,0.040616516
AF09_DO.bmp,0.48297337,0.2583936,0.7888659,0.33155924,0.5572762,1.0,0.52750385,0.044472314,0.0,0.524473,0.2794939,0.32857695,0.34646055,1.0,0.5244614,0.02763423,0.9997496,0.8073903,0.13458255,0.26226118
AF09_FC.bmp,0.85244554,0.43977338,0.5072372,0.59589386,0.081851624,0.0,0.07553438,0.013956025,1.0,0.040219467,0.107504755,0.81644,0.59750473,0.0,0.20848113,0.32850635,0.26760843,0.210262,0.31510118,0.02853099
AF09_FO.bmp,0.83738756,0.61192787,0.47683135,0.35452592,0.6258161,1.0,0.40284324,0.6063048,0.0,0.5217552,0.43391478,0.30606228,0.18745862,1.0,0.4519295,0.0053906566,0.9999404,0.92491287,0.07808595,0.071438365
AF09_HC.bmp,0.5988027,0.23797166,0.0944809,0.33355796,0.55784315,0.0,0.14934443,0.017052079,1.0,0.8028492,0.8194924,0.4463314,0.6747871,0.0,0.5367784,0.5871742,0.0039340225,0.055616733,0.0378161,0.04552214
AF09_HE.bmp,0.5783816,0.3648372,0.12383833,0.3187591,0.83249456,1.0,0.37850627,0.95988536,1.0,0.9553914,0.72080976,0.11746219,0.19479738,1.0,0.2230937,0.00626075,0.9991473,0.7909328,0.023176221,0.03889239
AF09_HO.bmp,0.65863705,0.2070747,0.14554949,0.34334114,0.8501544,1.0,0.4394987,0.7415782,0.0,0.9630859,0.7391604,0.094209336,0.2156125,1.0,0.34604505,0.0093395915,0.99846065,0.5551736,0.015478318,0.03341787
AF09_NC.bmp,0.64548457,0.31035253,0.22469021,0.3279341,0.0895553,0.0,0.07789098,0.00046134827,0.0,0.039628148,0.11726677,0.20320748,0.36035964,1.0,0.17083062,0.21022253,0.88611573,0.10655624,0.03430366,0.040333208
AF09_NO.bmp,0.59904146,0.32774395,0.20075428,0.32559773,0.11513673,0.0,0.080922894,0.0004524767,1.0,0.026236247,0.15124589,0.40011978,0.33935827,1.0,0.18584351,0.12761594,0.9827602,0.39341533,0.09429504,0.058807272
AF09_SC.bmp,0.54285604,0.3221696,0.78402394,0.32606933,0.12745167,0.0,0.07786331,0.028416028,0.0,0.025243388,0.2636945,0.76852465,0.5195694,1.0,0.48885626,0.33377638,0.9925943,0.21999536,0.20946765,0.07227657
AF09_SO.bmp,0.46919322,0.2462416,0.7990715,0.34549153,0.16895026,1.0,0.21604119,0.24202919,1.0,0.12585935,0.24595039,0.52996916,0.33826974,1.0,0.27110684,0.04977861,0.98403823,0.7773809,0.24671088,0.106222615
AF09_SUR.bmp,0.83728653,0.60075974,0.3688576,0.42168134,0.49002108,1.0,0.13872695,0.002600975,1.0,0.12802461,0.24920894,0.121602535,0.25880873,1.0,0.3210148,0.013195195,0.9993168,0.7638351,0.24270672,0.13640882
AF10_AC.bmp,0.36234432,0.1489948,0.53324145,0.37449297,0.2256607,0.0,0.11909612,0.03824787,0.0,0.06579822,0.443562,0.5523692,0.5608232,1.0,0.7911737,0.815927,0.06520394,0.06484174,0.6834104,0.022739395
AF10_AO.bmp,0.35281396,0.13084362,0.749776,0.32853672,0.23245642,1.0,0.16532697,0.2997755,0.0,0.04864452,0.54479647,0.32928798,0.49159336,1.0,0.5656423,0.17926899,0.99620724,0.4463187,0.03215335,0.021557495
AF10_CC.bmp,0.657427,0.38620523,0.18485944,0.5659406,0.077771656,0.0,0.08387531,0.0028626511,0.0,0.0943215,0.3350468,0.37253964,0.6310854,0.0,0.48472354,0.70781493,0.29306093,0.1987328,0.7540524,0.04299707
AF10_CO.bmp,0.6164578,0.38881457,0.15803061,0.58875346,0.10149555,0.0,0.08172664,0.003404414,0.0,0.06825974,0.25858328,0.2794543,0.622815,0.0,0.38694102,0.7246449,0.47929266,0.18253675,0.334622,0.047561675
AF10_DC.bmp,0.69692004,0.41848317,0.6202427,0.30388108,0.0989718,0.0,0.07275855,0.16740519,0.0,0.06824357,0.19592042,0.8460043,0.72451407,0.0,0.6104501,0.7404391,0.04622355,0.4152209,0.68313575,0.05498986
AF10_DO.bmp,0.73423064,0.31284285,0.72879523,0.3047288,0.28642732,1.0,0.22884287,0.8874901,1.0,0.35124186,0.37216836,0.2093383,0.29305524,1.0,0.58067423,0.00860763,0.9999201,0.90043527,0.13947286,0.0340906
AF10_FC.bmp,0.90999335,0.8910989,0.15360154,0.76450115,0.06034221,0.0,0.10292321,0.00025232142,0.0,0.039751116,0.29208645,0.39219224,0.60343635,0.0,0.4519904,0.8093593,0.37504235,0.36820143,0.9256952,0.0942961
AF10_FO.bmp,0.8920708,0.8190198,0.23998734,0.7583338,0.104957044,0.0,0.13736899,0.18602441,0.0,0.047272407,0.15540805,0.47846255,0.414861,1.0,0.37705588,0.061985664,0.989134,0.924457,0.11126247,0.18498255
AF10_HC.bmp,0.80960655,0.5128222,0.08378496,0.4535538,0.7334867,1.0,0.17914602,0.75935316,1.0,0.9079907,0.6693415,0.20161329,0.6562102,1.0,0.5115307,0.43566942,0.8840527,0.2591743,0.48893106,0.03903533
AF10_HE.bmp,0.80796975,0.6635698,0.06124864,0.33967537,0.8736354,0.0,0.19730835,0.8721673,1.0,0.9774006,0.71571845,0.26136762,0.27046585,1.0,0.2472702,0.090672724,0.98868144,0.43143374,0.1323563,0.032783985
AF10_HO.bmp,0.7891794,0.49395317,0.058974437,0.34902197,0.90520763,1.0,0.19314504,0.7310121,1.0,0.9722702,0.61509174,0.036015473,0.3075569,1.0,0.34567654,0.15292962,0.99631447,0.57185006,0.08643688,0.03312197
AF10_NC.bmp,0.8118681,0.45526335,0.2545152,0.61576164,0.07440744,0.0,0.08511975,0.004900915,0.0,0.07492049,0.1864078,0.25649193,0.60162646,0.0,0.35697588,0.3768251,0.8435645,0.08905902,0.66359335,0.037895355
AF10_NO.bmp,0.77376145,0.58738923,0.28798538,0.62170297,0.094744034,0.0,0.08182817,0.002596417,0.0,0.040530354,0.1450275,0.3012091,0.39460582,0.0,0.28121272,0.07328342,0.9945681,0.3000743,0.21353821,0.052712232
AF10_SC.bmp,0.8614219,0.56087434,0.27564883,0.59749156,0.06835473,0.0,0.08663381,0.12863298,0.0,0.03697607,0.20395024,0.5649145,0.62201405,0.0,0.33677557,0.5676125,0.33404806,0.18418041,0.8796168,0.032468326
AF10_SO.bmp,0.9005586,0.57238024,0.37502357,0.58903164,0.12226161,0.0,0.08882734,0.20657982,0.0,0.030493235,0.11670507,0.4968089,0.60121924,0.0,0.53383255,0.118268274,0.7050702,0.7193392,0.3073656,0.032229688
AF10_SUR.bmp,0.8632348,0.7674724,0.20074677,0.76290816,0.16990064,0.0,0.13488676,0.710367,0.0,0.2176292,0.15586,0.54266036,0.44312462,1.0,0.34786844,0.009520854,0.9995869,0.89663553,0.06693611,0.08902158
AF11_AC.bmp,0.5784305,0.16977005,0.46930647,0.33749375,0.3202502,1.0,0.14273883,0.009904969,1.0,0.48337874,0.6323927,0.4087476,0.5373183,0.0,0.6641574,0.52969086,0.10266349,0.16328262,0.7565077,0.044285834
AF11_AO.bmp,0.48047438,0.30504638,0.34373513,0.606333,0.21482208,0.0,0.120129794,0.44690073,1.0,0.09672198,0.13601336,0.46427357,0.40334615,1.0,0.40148154,0.014008808,0.9997297,0.90130514,0.067949235,0.06521019
AF11_CC.bmp,0.72151387,0.4579425,0.20902874,0.45313323,0.15180287,0.0,0.07506959,0.004340731,0.0,0.15656385,0.48850495,0.47872695,0.5989197,0.0,0.6909123,0.19518957,0.9758297,0.16212043,0.6968195,0.028096175
AF11_CO.bmp,0.7370464,0.46369448,0.24132487,0.45746863,0.14610307,0.0,0.079082556,0.0014900947,0.0,0.21749908,0.48234057,0.73724246,0.6239487,1.0,0.55914557,0.056954265,0.9492147,0.75696266,0.7697616,0.053494208
AF11_DC.bmp,0.76061124,0.44152984,0.6804054,0.3907625,0.08985218,0.0,0.15055987,0.06009365,0.0,0.04130801,0.34273395,0.57514125,0.59292465,0.0,0.5469791,0.30994767,0.31998673,0.30025,0.35615462,0.048457492
AF11_DO.bmp,0.4263636,0.20473342,0.6275068,0.45877564,0.27971947,0.0,0.49890527,0.75139344,0.0,0.09014867,0.33030328,0.53590465,0.27543387,1.0,0.4034458,0.011110166,0.9999018,0.95842564,0.08925189,0.14298606
AF11_FC.bmp,0.88830113,0.73371613,0.24020824,0.76499116,0.07497014,0.0,0.1007936,0.004110226,0.0,0.09177817,0.2557785,0.91182256,0.5621099,0.0,0.38160977,0.29624635,0.63273185,0.2198089,0.8460852,0.06748027
AF11_FO.bmp,0.84370476,0.5336146,0.25755534,0.7690166,0.19813967,0.0,0.15789588,0.010883026,1.0,0.07180352,0.23631327,0.23770674,0.22672418,1.0,0.28437337,0.010625633,0.999889,0.9116024,0.24951021,0.19057734
AF11_HC.bmp,0.50723445,0.2331325,0.08696405,0.30135778,0.7002089,0.0,0.29719555,0.89235634,1.0,0.90032905,0.58616644,0.54313785,0.51334196,1.0,0.70219797,0.32402694,0.92942303,0.4839771,0.30726367,0.034811754
AF11_HE.bmp,0.8944509,0.83741766,0.19143948,0.63327837,0.64111865,0.0,0.22312734,0.8805965,1.0,0.8832197,0.44039625,0.39537206,0.31168416,1.0,0.3290617,0.009259436,0.9999502,0.921797,0.19454998,0.21311636
AF11_HO.bmp,0.42168906,0.3800635,0.07678567,0.25658995,0.92654675,1.0,0.66367805,0.9968888,1.0,0.9900568,0.8164598,0.17546594,0.16647878,1.0,0.2016609,0.016458986,0.99993205,0.8552979,0.059442267,0.22042276
AF11_NC.bmp,0.7034518,0.49200848,0.26934728,0.64892536,0.08057453,0.0,0.07594793,0.0046756226,0.0,0.05454391,0.18351515,0.5536454,0.5731699,0.0,0.5436683,0.22865431,0.48695567,0.23961881,0.4571016,0.03973091
AF11_NO.bmp,0.7193544,0.3234015,0.2772044,0.4041848,0.10148408,0.0,0.07454322,0.00072523585,0.0,0.09995302,0.33476743,0.41780263,0.61697114,0.0,0.65146315,0.11795831,0.9938691,0.499461,0.5739078,0.032841712
AF11_SC.bmp,0.7988958,0.38186345,0.63976973,0.42434466,0.066453606,0.0,0.087976664,0.0022389828,0.0,0.059954654,0.30484515,0.6048439,0.5142665,0.0,0.57686335,0.61045945,0.16601671,0.26065433,0.7294865,0.029721579
AF11_SO.bmp,0.70430535,0.34453282,0.48624584,0.44996887,0.14026168,0.0,0.12195171,0.18980797,0.0,0.07280217,0.27179697,0.6506569,0.5388671,1.0,0.61798215,0.22601579,0.99222785,0.90497404,0.4584512,0.091796726
AF11_SUR.bmp,0.85754746,0.7445872,0.2310607,0.74611527,0.19910997,0.0,0.14436014,0.042073503,0.0,0.2448201,0.2350663,0.5966642,0.3023786,1.0,0.41465235,0.010337233,0.99983215,0.9366074,0.18867147,0.12164805
AF12_AC.bmp,0.56432694,0.25069675,0.76495904,0.38137364,0.3124728,1.0,0.09165417,0.33304963,1.0,0.33719864,0.46381095,0.4794246,0.69163436,0.0,0.22435912,0.67549783,0.9949122,0.42200324,0.39358643,0.050481454
AF12_AO.bmp,0.36425814,0.22414336,0.8731321,0.2398218,0.84104484,1.0,0.8993167,0.9894782,1.0,0.9460429,0.59727854,0.32196626,0.29297492,1.0,0.35872748,0.008349001,0.9998622,0.7601399,0.065486304,0.6732146
AF12_CC.bmp,0.9050791,0.662066,0.057448216,0.36807826,0.41800466,0.0,0.11526092,0.013561072,0.0,0.6896335,0.6353537,0.75470704,0.7192254,0.0,0.50294477,0.71211094,0.9466413,0.45547417,0.30264986,0.059512008
AF12_CO.bmp,0.61299765,0.48866436,0.13069053,0.34178632,0.32781872,0.0,0.08783191,0.08793308,0.0,0.58890086,0.5133561,0.8481239,0.6211218,1.0,0.41328493,0.22909749,0.99710625,0.64667064,0.24761927,0.03284842
AF12_DC.bmp,0.6514967,0.40934464,0.34416452,0.24589126,0.25598142,1.0,0.2984526,0.1393949,1.0,0.32477483,0.35119304,0.9400214,0.63974065,0.0,0.43702385,0.66458243,0.27778023,0.07779947,0.7351236,0.21896355
AF12_DO.bmp,0.47038174,0.2278768,0.8540427,0.26532057,0.36828077,0.0,0.61912113,0.91563565,0.0,0.13878499,0.32834646,0.58648694,0.36921942,1.0,0.37575954,0.0060723084,0.9998436,0.954121,0.2113825,0.8944699
AF12_FC.bmp,0.86345184,0.74024177,0.1353526,0.73914045,0.086031176,0.0,0.09547608,0.0045026504,0.0,0.07480609,0.42444867,0.73785037,0.6489322,0.0,0.6837327,0.7446425,0.10474614,0.19359906,0.94889945,0.119698845
AF12_FO.bmp,0.8541961,0.5780882,0.25167018,0.6821507,0.2223703,0.0,0.14362669,0.033757754,0.0,0.13398136,0.25852063,0.3195021,0.2917564,1.0,0.26614785,0.0045862473,0.99919087,0.95301366,0.04362765,0.17717303
AF12_HC.bmp,0.7427532,0.52698785,0.10950888,0.32499698,0.8339049,1.0,0.3004091,0.453378,0.0,0.9646783,0.6068391,0.52112204,0.6818008,1.0,0.74677,0.6775706,0.96163285,0.5375023,0.15866141,0.023073178
AF12_HE.bmp,0.92166495,0.77025765,0.09586395,0.50375086,0.52269495,0.0,0.33807185,0.85492265,0.0,0.85062665,0.5922909,0.35896683,0.27949357,1.0,0.41350144,0.006434538,0.99989176,0.8711925,0.15630557,0.12057856
AF12_HO.bmp,0.5328824,0.45737806,0.063684605,0.3028565,0.9169505,1.0,0.58393806,0.98483753,0.0,0.98414487,0.7099839,0.11786684,0.19918808,1.0,0.1937107,0.07201736,0.9991217,0.82021195,0.238251,0.034820437
AF12_NC.bmp,0.6230227,0.4793499,0.09319407,0.40189853,0.11477171,0.0,0.07152045,0.008918719,0.0,0.0857884,0.25769025,0.49845934,0.53755057,0.0,0.5290779,0.6970955,0.065808415,0.1739028,0.4491544,0.035430312
AF12_NO.bmp,0.43462947,0.3998034,0.280951,0.41067925,0.14169288,0.0,0.08977111,0.076062575,0.0,0.09330381,0.3198994,0.6182786,0.47688773,0.0,0.26850638,0.19400893,0.99121654,0.39044306,0.37622124,0.054479998
AF12_SC.bmp,0.9195568,0.6050695,0.3723082,0.39877528,0.12006666,0.0,0.09727177,0.005228772,0.0,0.058322713,0.2029455,0.77893555,0.55167997,0.0,0.31705916,0.60572743,0.24124934,0.079573125,0.30503488,0.046617173
AF12_SO.bmp,0.87545526,0.42794037,0.58261037,0.38544396,0.10550922,0.0,0.12535638,0.072780095,0.0,0.092147104,0.24944061,0.7593195,0.44102243,1.0,0.3830948,0.113341995,0.99420136,0.27321112,0.31567025,0.040358532
AF12_SUR.bmp,0.834263,0.74633545,0.20459016,0.7686006,0.19344547,0.0,0.13194984,0.015301476,0.0,0.10949956,0.16061226,0.15132968,0.26176405,1.0,0.35759804,0.009202172,0.99979204,0.93123835,0.062588245,0.12531556
WM03_AC.bmp,0.3244627,0.122490585,0.49234006,0.30593303,0.2534743,1.0,0.26359823,0.25381443,1.0,0.055695314,0.36306593,0.67833614,0.7967213,0.0,0.5914254,0.7734227,0.015701417,0.19425024,0.7643537,0.024264727
WM03_AO.bmp,0.4213288,0.19119753,0.90872777,0.34186625,0.6897419,1.0,0.6746468,0.8559036,1.0,0.5468556,0.353438,0.22519869,0.33702752,1.0,0.31516904,0.016544973,0.99982846,0.8978128,0.051370565,0.094493486
WM03_CC.bmp,0.5247814,0.4865677,0.2157832,0.3216688,0.43700004,0.0,0.29381254,0.00836247,1.0,0.37458688,0.3995588,0.43222842,0.7161558,0.0,0.40860417,0.7445348,0.0043670777,0.1682355,0.081410035,0.036337823
WM03_CO.bmp,0.29540214,0.23570654,0.26546437,0.36435574,0.48070785,1.0,0.23285368,0.028692758,1.0,0.32289684,0.44934413,0.76901335,0.7303531,0.0,0.48239267,0.7324234,0.015081225,0.2284789,0.12380046,0.038093206
WM03_DC.bmp,0.41071624,0.22071005,0.6946477,0.52256614,0.24275936,0.0,0.40559027,0.042779412,0.0,0.17356975,0.66125584,0.40014735,0.6672381,0.0,0.56538147,0.7580046,0.016483312,0.09884611,0.056134604,0.037327614
WM03_DO.bmp,0.34862778,0.10788981,0.8424515,0.3580975,0.46086177,1.0,0.38479605,0.8522978,0.0,0.20318696,0.23353195,0.39938846,0.34653893,1.0,0.41513997,0.06325346,0.99902916,0.7721367,0.11679649,0.039659966
WM03_FC.bmp,0.9065629,0.79566073,0.104559906,0.5355918,0.12687895,0.0,0.10114423,0.009858562,1.0,0.041343387,0.08407332,0.7822118,0.73568416,0.0,0.4247788,0.63595665,0.011588581,0.32112113,0.27533823,0.078711584
WM03_FO.bmp,0.8484402,0.72371876,0.10168754,0.45046398,0.48035124,0.0,0.21279188,0.1319598,1.0,0.54496056,0.54741836,0.63211656,0.6523709,0.0,0.385371,0.29517362,0.9047956,0.4455637,0.052460775,0.039819356
WM03_HC.bmp,0.4253515,0.49296623,0.2544048,0.26060492,0.71172464,1.0,0.3762126,0.02970633,1.0,0.8091764,0.82006586,0.12646623,0.62472177,0.0,0.73797995,0.8066631,0.050839413,0.31443518,0.09460559,0.03518424
WM03_HE.bmp,0.21113716,0.17812592,0.20682772,0.24438985,0.9044295,1.0,0.47526124,0.54130626,0.0,0.9735063,0.9025267,0.067007765,0.306466,1.0,0.23851702,0.0077828444,0.9999505,0.6917836,0.007326398,0.035282392
WM03_HO.bmp,0.44110283,0.36513954,0.23406903,0.283021,0.87735254,1.0,0.46604308,0.08499999,1.0,0.8961903,0.8292491,0.3751505,0.55060303,1.0,0.49975485,0.23270445,0.9987668,0.51680356,0.02148219,0.051802773
WM03_NC.bmp,0.41736332,0.3258851,0.23393145,0.38486144,0.23736204,0.0,0.2554363,0.034324322,1.0,0.13665739,0.41866592,0.5969731,0.73034024,0.0,0.46399602,0.79254675,0.00072354934,0.16985212,0.7351174,0.019437175
WM03_NO.bmp,0.5734109,0.20637429,0.32875887,0.28582352,0.2175807,1.0,0.1499009,0.13507624,0.0,0.07513378,0.246146,0.6301906,0.698331,0.0,0.61672395,0.5639267,0.026043162,0.12869637,0.68069506,0.017636135
WM03_SC.bmp,0.23992369,0.19567838,0.16386874,0.33750007,0.11158461,0.0,0.09704515,0.0048883967,0.0,0.03298388,0.064182654,0.5013299,0.6678425,0.0,0.3897918,0.62047505,0.040814932,0.17966262,0.22375722,0.036785766
WM03_SO.bmp,0.53730977,0.5208946,0.32529002,0.43165368,0.118294254,0.0,0.08439985,0.016668776,0.0,0.025093684,0.033830885,0.23558964,0.5960453,0.0,0.29896006,0.40843126,0.10033278,0.25164422,0.111688204,0.023738239
WM03_SUR.bmp,0.81379527,0.692234,0.32404983,0.5427111,0.47138536,0.0,0.23957463,0.0003762521,0.0,0.1442125,0.07898317,0.3785567,0.28632888,1.0,0.38796797,0.008817821,0.9998362,0.77340543,0.12607984,0.2659155
WM04_AC.bmp,0.320076,0.15230446,0.4564648,0.22653328,0.2663639,1.0,0.28629845,0.09108295,1.0,0.35503033,0.4208734,0.60858357,0.64323443,0.0,0.63870054,0.5750066,0.059370533,0.33482596,0.65114504,0.13062255
WM04_AO.bmp,0.24800041,0.1946479,0.8045343,0.33125657,0.73539436,1.0,0.50785685,0.9267308,1.0,0.8572219,0.57300836,0.19674118,0.32634163,1.0,0.25712013,0.032631315,0.99953616,0.51977223,0.047417946,0.021356227
WM04_CC.bmp,0.5455064,0.23416582,0.094382145,0.3076567,0.20698911,0.0,0.15555048,0.09158329,1.0,0.2805047,0.40295517,0.27769965,0.617819,0.0,0.4037687,0.5199425,0.10770305,0.28761914,0.27941915,0.02689106
WM04_CO.bmp,0.5219022,0.2585965,0.32290357,0.35757998,0.25146833,1.0,0.16921249,0.10953576,1.0,0.48620853,0.3608261,0.21283619,0.6001152,0.0,0.42277232,0.31846702,0.9897559,0.68845004,0.04594713,0.049958594
WM04_DC.bmp,0.34259003,0.18090355,0.48520222,0.25626364,0.5258128,1.0,0.43117243,0.62140167,1.0,0.5360184,0.66994536,0.5485313,0.6092456,0.0,0.55917263,0.750001,0.029208314,0.44247633,0.034719665,0.06625279
WM04_DO.bmp,0.43886217,0.15309082,0.65849787,0.28085166,0.694838,1.0,0.5432729,0.9912149,1.0,0.7471462,0.47745687,0.1107989,0.2172784,1.0,0.22926389,0.0092307,0.9993383,0.6215217,0.10088922,0.039665267
WM04_FC.bmp,0.9259118,0.798312,0.058970384,0.58683133,0.09760799,0.0,0.08651823,0.024871074,0.0,0.08875938,0.16174094,0.38779652,0.47394046,0.0,0.6448675,0.68470204,0.031265315,0.21220118,0.43042937,0.03791792
WM04_FO.bmp,0.8998761,0.7266466,0.3102733,0.42768303,0.77757883,1.0,0.25835517,0.9928958,1.0,0.88080066,0.58260113,0.49301276,0.29000792,1.0,0.3682439,0.0121885175,0.9998276,0.5738281,0.018247928,0.041244563
WM04_HC.bmp,0.61022854,0.1979039,0.18555796,0.3389526,0.27439517,0.0,0.15531781,0.12316758,1.0,0.33781615,0.51953465,0.2699174,0.6309871,0.0,0.39276856,0.6108768,0.29163757,0.27595967,0.46881437,0.039996475
WM04_HE.bmp,0.4478255,0.19046913,0.15733086,0.28927967,0.72751987,1.0,0.2714406,0.933736,1.0,0.8281772,0.6465333,0.23084429,0.33402085,1.0,0.2633973,0.036546342,0.9999589,0.6774697,0.040734585,0.027713653
WM04_HO.bmp,0.67306155,0.4148991,0.085637,0.28809795,0.8097886,1.0,0.3403667,0.34769702,1.0,0.85174394,0.60018104,0.23595962,0.3857582,1.0,0.3791368,0.19616264,0.9992162,0.47054398,0.13642853,0.08954242
WM04_NC.bmp,0.5143697,0.20889266,0.15105219,0.3076943,0.2075573,0.0,0.17571722,0.022595419,1.0,0.22540918,0.51022923,0.2866862,0.614478,0.0,0.37579435,0.42379695,0.06352571,0.41473255,0.21210983,0.029330056
WM04_NO.bmp,0.5248561,0.1938914,0.2281707,0.3397032,0.22143103,0.0,0.17172302,0.0017506576,1.0,0.1644832,0.46224013,0.39620307,0.58840567,0.0,0.42403427,0.48130813,0.34022108,0.50977,0.30551526,0.03525587
WM04_SC.bmp,0.882836,0.44857615,0.46601033,0.5960866,0.101826385,0.0,0.106225304,0.0917758,1.0,0.08259936,0.12903856,0.6974056,0.6270867,0.0,0.40678445,0.5235707,0.034052398,0.44369736,0.5505308,0.09961136
WM04_SO.bmp,0.7158668,0.25111297,0.6641536,0.23150572,0.5370223,1.0,0.42225915,0.40528715,1.0,0.73377496,0.36140686,0.57799447,0.29795787,1.0,0.5011657,0.011192476,0.9954657,0.8319563,0.1177859,0.17857376
WM04_SUR.bmp,0.8809638,0.7093419,0.49823996,0.4674015,0.36999303,0.0,0.2555326,0.38174015,1.0,0.24257915,0.08200152,0.59675926,0.37808275,1.0,0.39957893,0.059212215,0.99963593,0.85611004,0.35842803,0.27810854
WM05_AC.bmp,0.5945661,0.16283491,0.28164738,0.31788546,0.5662235,1.0,0.5465034,0.09436637,1.0,0.63703144,0.79960454,0.43815732,0.79731023,0.0,0.46713847,0.76383126,0.018327124,0.15777117,0.10242129,0.027561745
WM05_AO.bmp,0.3172719,0.28988752,0.7455843,0.24053754,0.9215575,1.0,0.7899614,0.9683053,1.0,0.95516545,0.5263302,0.1481301,0.39389622,1.0,0.09370859,0.021457942,0.99990344,0.6880386,0.011881319,0.5779575
WM05_CC.bmp,0.7657375,0.46051538,0.22453673,0.45318648,0.10136184,0.0,0.100901894,0.0011130034,0.0,0.07667812,0.26699162,0.44469628,0.5854906,0.0,0.33381125,0.46536413,0.031069105,0.07601949,0.21764798,0.026327688
WM05_CO.bmp,0.5437714,0.3481191,0.21954218,0.21979435,0.3358821,0.0,0.17051658,0.005186767,1.0,0.6557889,0.16516548,0.7159078,0.63687277,0.0,0.49855307,0.15673257,0.86843795,0.22234182,0.105058305,0.029476477
WM05_DC.bmp,0.41811872,0.4257841,0.51342565,0.32070568,0.8333178,0.0,0.606247,0.019933604,1.0,0.8603374,0.5738935,0.6014987,0.68579227,0.0,0.2606772,0.7072125,0.44292435,0.06799082,0.10365754,0.10962492
WM05_DO.bmp,0.4302085,0.24629301,0.9132201,0.2831382,0.5475771,1.0,0.8365932,0.74569374,0.0,0.4233038,0.19847634,0.32081428,0.2625614,1.0,0.48202556,0.009623735,0.99986744,0.5750112,0.08931422,0.7931528
WM05_FC.bmp,0.8758826,0.8565808,0.038310077,0.65986,0.083231285,0.0,0.08549798,0.0034450395,0.0,0.06267764,0.22414692,0.22419515,0.558742,0.0,0.42812964,0.47397107,0.04204829,0.13387015,0.44834208,0.03541442
WM05_FO.bmp,0.41436902,0.23146126,0.5566159,0.32281685,0.6200661,1.0,0.73780984,0.61595106,1.0,0.37558475,0.19449341,0.2965155,0.2279679,1.0,0.34332743,0.007423807,0.9999902,0.59434086,0.08439666,0.23791195
WM05_HC.bmp,0.6214966,0.29798928,0.12529188,0.2966047,0.62658167,1.0,0.3398028,0.47532037,1.0,0.63829714,0.4343719,0.8559536,0.7510714,0.0,0.6075778,0.77452046,0.025213344,0.07683641,0.08142122,0.06738872
WM05_HE.bmp,0.9031846,0.8836138,0.09676342,0.7135239,0.8465002,1.0,0.26759213,0.99830794,1.0,0.975573,0.5413213,0.6018548,0.29263,1.0,0.25578502,0.008422645,0.999196,0.8010675,0.05722453,0.027717475
WM05_HO.bmp,0.30428284,0.29010424,0.08184993,0.22619773,0.93797326,1.0,0.5852238,0.61098903,1.0,0.98507047,0.7667484,0.5512801,0.3687439,1.0,0.2540606,0.1341506,0.9999089,0.71196043,0.08758378,0.5037382
